Date;Country;AreaCode;Area;TotalCases
11/04/2020;Wales;W11000029;Cardiff and Vale;1420
11/04/2020;Wales;W11000030;Cwm Taf;959
11/04/2020;Wales;W11000025;Hywel Dda;434
11/04/2020;Wales;;Outside Wales;51
11/04/2020;Wales;W11000024;Powys;95
11/04/2020;Wales;W11000031;Swansea Bay;836
11/04/2020;Wales;;Unknown;49
12/04/2020;England;E09000002;Barking and Dagenham;338
12/04/2020;England;E09000003;Barnet;988
12/04/2020;England;E08000016;Barnsley;381
12/04/2020;England;E06000022;Bath and North East Somerset;136
12/04/2020;England;E06000055;Bedford;253
12/04/2020;England;E09000004;Bexley;440
12/04/2020;England;E08000025;Birmingham;1946
12/04/2020;England;E06000008;Blackburn with Darwen;179
12/04/2020;England;E06000009;Blackpool;175
12/04/2020;England;E08000001;Bolton;444
12/04/2020;England;E06000058;Bournemouth, Christchurch and Poole;255
12/04/2020;England;E06000036;Bracknell Forest;128
12/04/2020;England;E08000032;Bradford;451
12/04/2020;England;E09000005;Brent;1066
12/04/2020;England;E06000043;Brighton and Hove;244
12/04/2020;England;E06000023;Bristol, City of;364
12/04/2020;England;E09000006;Bromley;787
12/04/2020;England;E10000002;Buckinghamshire;525
12/04/2020;England;E08000002;Bury;331
12/04/2020;England;E08000033;Calderdale;153
12/04/2020;England;E10000003;Cambridgeshire;452
12/04/2020;England;E09000007;Camden;449
12/04/2020;England;E06000056;Central Bedfordshire;320
12/04/2020;England;E06000049;Cheshire East;457
12/04/2020;England;E06000050;Cheshire West and Chester;463
12/04/2020;England;E06000052;Cornwall and Isles of Scilly;319
12/04/2020;England;E06000047;County Durham;729
12/04/2020;England;E08000026;Coventry;438
12/04/2020;England;E09000008;Croydon;1033
12/04/2020;England;E10000006;Cumbria;1290
12/04/2020;England;E06000005;Darlington;149
12/04/2020;England;E06000015;Derby;375
12/04/2020;England;E10000007;Derbyshire;780
12/04/2020;England;E10000008;Devon;419
12/04/2020;England;E08000017;Doncaster;247
12/04/2020;England;E06000059;Dorset;209
12/04/2020;England;E08000027;Dudley;472
12/04/2020;England;E09000009;Ealing;791
12/04/2020;England;E06000011;East Riding of Yorkshire;244
12/04/2020;England;E10000011;East Sussex;361
12/04/2020;England;E09000010;Enfield;595
12/04/2020;England;E10000012;Essex;1647
12/04/2020;England;E08000037;Gateshead;473
12/04/2020;England;E10000013;Gloucestershire;732
12/04/2020;England;E09000011;Greenwich;492
12/04/2020;England;E09000012;Hackney;515
12/04/2020;England;E06000006;Halton;215
12/04/2020;England;E09000013;Hammersmith and Fulham;399
12/04/2020;England;E10000014;Hampshire;1755
12/04/2020;England;E09000014;Haringey;447
12/04/2020;England;E09000015;Harrow;684
12/04/2020;England;E06000001;Hartlepool;89
12/04/2020;England;E09000016;Havering;482
12/04/2020;England;E06000019;Herefordshire, County of;116
12/04/2020;England;E10000015;Hertfordshire;1595
12/04/2020;England;E09000017;Hillingdon;538
12/04/2020;England;E09000018;Hounslow;499
12/04/2020;England;E06000046;Isle of Wight;54
12/04/2020;England;E09000019;Islington;340
12/04/2020;England;E09000020;Kensington and Chelsea;375
12/04/2020;England;E10000016;Kent;1838
12/04/2020;England;E06000010;Kingston upon Hull, City of;147
12/04/2020;England;E09000021;Kingston upon Thames;311
12/04/2020;England;E08000034;Kirklees;343
12/04/2020;England;E08000011;Knowsley;316
12/04/2020;England;E09000022;Lambeth;948
12/04/2020;England;E10000017;Lancashire;1700
12/04/2020;England;E08000035;Leeds;706
12/04/2020;England;E06000016;Leicester;410
12/04/2020;England;E10000018;Leicestershire;558
12/04/2020;England;E09000023;Lewisham;709
12/04/2020;England;E10000019;Lincolnshire;501
12/04/2020;England;E08000012;Liverpool;968
12/04/2020;England;E06000032;Luton;418
12/04/2020;England;E08000003;Manchester;761
12/04/2020;England;E06000035;Medway;414
12/04/2020;England;E09000024;Merton;516
12/04/2020;England;E06000002;Middlesbrough;301
12/04/2020;England;E06000042;Milton Keynes;317
12/04/2020;England;E08000021;Newcastle upon Tyne;608
12/04/2020;England;E09000025;Newham;784
12/04/2020;England;E10000020;Norfolk;735
12/04/2020;England;E06000012;North East Lincolnshire;80
12/04/2020;England;E06000013;North Lincolnshire;128
12/04/2020;England;E06000024;North Somerset;126
12/04/2020;England;E08000022;North Tyneside;324
12/04/2020;England;E10000023;North Yorkshire;509
12/04/2020;England;E10000021;Northamptonshire;760
12/04/2020;England;E06000057;Northumberland;457
12/04/2020;England;E06000018;Nottingham;317
12/04/2020;England;E10000024;Nottinghamshire;715
12/04/2020;England;E08000004;Oldham;490
12/04/2020;England;E10000025;Oxfordshire;978
12/04/2020;England;E06000031;Peterborough;113
12/04/2020;England;E06000026;Plymouth;150
12/04/2020;England;E06000044;Portsmouth;190
12/04/2020;England;E06000038;Reading;231
12/04/2020;England;E09000026;Redbridge;534
12/04/2020;England;E06000003;Redcar and Cleveland;182
12/04/2020;England;E09000027;Richmond upon Thames;292
12/04/2020;England;E08000005;Rochdale;349
12/04/2020;England;E08000018;Rotherham;386
12/04/2020;England;E06000017;Rutland;11
12/04/2020;England;E08000006;Salford;456
12/04/2020;England;E08000028;Sandwell;596
12/04/2020;England;E08000014;Sefton;525
12/04/2020;England;E08000019;Sheffield;1391
12/04/2020;England;E06000051;Shropshire;260
12/04/2020;England;E06000039;Slough;251
12/04/2020;England;E08000029;Solihull;367
12/04/2020;England;E10000027;Somerset;233
12/04/2020;England;E06000025;South Gloucestershire;222
12/04/2020;England;E08000023;South Tyneside;239
12/04/2020;England;E06000045;Southampton;274
12/04/2020;England;E06000033;Southend-on-Sea;227
12/04/2020;England;E09000028;Southwark;983
12/04/2020;England;E08000013;St. Helens;396
12/04/2020;England;E10000028;Staffordshire;989
12/04/2020;England;E08000007;Stockport;513
12/04/2020;England;E06000004;Stockton-on-Tees;220
12/04/2020;England;E06000021;Stoke-on-Trent;211
12/04/2020;England;E10000029;Suffolk;529
12/04/2020;England;E08000024;Sunderland;707
12/04/2020;England;E10000030;Surrey;1670
12/04/2020;England;E09000029;Sutton;457
12/04/2020;England;E06000030;Swindon;196
12/04/2020;England;E08000008;Tameside;305
12/04/2020;England;E06000020;Telford and Wrekin;136
12/04/2020;England;E06000034;Thurrock;204
12/04/2020;England;E06000027;Torbay;101
12/04/2020;England;E09000030;Tower Hamlets;503
12/04/2020;England;E08000009;Trafford;402
12/04/2020;England;E08000036;Wakefield;333
12/04/2020;England;E08000030;Walsall;586
12/04/2020;England;E09000031;Waltham Forest;558
12/04/2020;England;E09000032;Wandsworth;764
12/04/2020;England;E06000007;Warrington;358
12/04/2020;England;E10000031;Warwickshire;717
12/04/2020;England;E06000037;West Berkshire;174
12/04/2020;England;E10000032;West Sussex;689
12/04/2020;England;E09000033;Westminster;507
12/04/2020;England;E08000010;Wigan;423
12/04/2020;England;E06000054;Wiltshire;261
12/04/2020;England;E06000040;Windsor and Maidenhead;161
12/04/2020;England;E08000015;Wirral;612
12/04/2020;England;E06000041;Wokingham;194
12/04/2020;England;E08000031;Wolverhampton;468
12/04/2020;England;E10000034;Worcestershire;711
12/04/2020;England;E06000014;York;134
12/04/2020;Scotland;S08000015;Ayrshire and Arran;390
12/04/2020;Scotland;S08000016;Borders;199
12/04/2020;Scotland;S08000017;Dumfries and Galloway;186
12/04/2020;Scotland;S08000029;Fife;379
12/04/2020;Scotland;S08000019;Forth Valley;337
12/04/2020;Scotland;S08000020;Grampian;291
12/04/2020;Scotland;S08000031;Greater Glasgow and Clyde;1449
12/04/2020;Scotland;S08000022;Highland;151
12/04/2020;Scotland;S08000032;Lanarkshire;758
12/04/2020;Scotland;S08000024;Lothian;915
12/04/2020;Scotland;S08000025;Orkney;5
12/04/2020;Scotland;S08000026;Shetland;43
12/04/2020;Scotland;S08000030;Tayside;803
12/04/2020;Scotland;S08000028;Western Isles;6
12/04/2020;Wales;W11000028;Aneurin Bevan;1577
12/04/2020;Wales;W11000023;Betsi Cadwaladr;558
12/04/2020;Wales;W11000029;Cardiff and Vale;1476
12/04/2020;Wales;W11000030;Cwm Taf;1004
12/04/2020;Wales;W11000025;Hywel Dda;448
12/04/2020;Wales;;Outside Wales;52
12/04/2020;Wales;W11000024;Powys;97
12/04/2020;Wales;W11000031;Swansea Bay;894
12/04/2020;Wales;;Unknown;52
13/04/2020;England;E09000002;Barking and Dagenham;355
13/04/2020;England;E09000003;Barnet;1010
13/04/2020;England;E08000016;Barnsley;413
13/04/2020;England;E06000022;Bath and North East Somerset;142
13/04/2020;England;E06000055;Bedford;269
13/04/2020;England;E09000004;Bexley;450
13/04/2020;England;E08000025;Birmingham;1991
13/04/2020;England;E06000008;Blackburn with Darwen;190
13/04/2020;England;E06000009;Blackpool;190
13/04/2020;England;E08000001;Bolton;479
13/04/2020;England;E06000058;Bournemouth, Christchurch and Poole;269
13/04/2020;England;E06000036;Bracknell Forest;143
13/04/2020;England;E08000032;Bradford;464
13/04/2020;England;E09000005;Brent;1091
13/04/2020;England;E06000043;Brighton and Hove;253
13/04/2020;England;E06000023;Bristol, City of;380
13/04/2020;England;E09000006;Bromley;818
13/04/2020;England;E10000002;Buckinghamshire;546
13/04/2020;England;E08000002;Bury;352
13/04/2020;England;E08000033;Calderdale;159
13/04/2020;England;E10000003;Cambridgeshire;465
13/04/2020;England;E09000007;Camden;462
13/04/2020;England;E06000056;Central Bedfordshire;329
13/04/2020;England;E06000049;Cheshire East;488
13/04/2020;England;E06000050;Cheshire West and Chester;478
13/04/2020;England;E06000052;Cornwall and Isles of Scilly;340
13/04/2020;England;E06000047;County Durham;774
13/04/2020;England;E08000026;Coventry;456
13/04/2020;England;E09000008;Croydon;1059
13/04/2020;England;E10000006;Cumbria;1342
13/04/2020;England;E06000005;Darlington;154
13/04/2020;England;E06000015;Derby;379
13/04/2020;England;E10000007;Derbyshire;809
13/04/2020;England;E10000008;Devon;442
13/04/2020;England;E08000017;Doncaster;257
13/04/2020;England;E06000059;Dorset;213
13/04/2020;England;E08000027;Dudley;488
13/04/2020;England;E09000009;Ealing;824
13/04/2020;England;E06000011;East Riding of Yorkshire;261
13/04/2020;England;E10000011;East Sussex;373
13/04/2020;England;E09000010;Enfield;609
13/04/2020;England;E10000012;Essex;1728
13/04/2020;England;E08000037;Gateshead;493
13/04/2020;England;E10000013;Gloucestershire;772
13/04/2020;England;E09000011;Greenwich;503
13/04/2020;England;E09000012;Hackney;523
13/04/2020;England;E06000006;Halton;223
13/04/2020;England;E09000013;Hammersmith and Fulham;408
13/04/2020;England;E10000014;Hampshire;1834
13/04/2020;England;E09000014;Haringey;461
13/04/2020;England;E09000015;Harrow;707
13/04/2020;England;E06000001;Hartlepool;93
13/04/2020;England;E09000016;Havering;499
13/04/2020;England;E06000019;Herefordshire, County of;123
13/04/2020;England;E10000015;Hertfordshire;1651
13/04/2020;England;E09000017;Hillingdon;554
13/04/2020;England;E09000018;Hounslow;508
13/04/2020;England;E06000046;Isle of Wight;55
13/04/2020;England;E09000019;Islington;346
13/04/2020;England;E09000020;Kensington and Chelsea;382
13/04/2020;England;E10000016;Kent;1954
13/04/2020;England;E06000010;Kingston upon Hull, City of;162
13/04/2020;England;E09000021;Kingston upon Thames;322
13/04/2020;England;E08000034;Kirklees;362
13/04/2020;England;E08000011;Knowsley;333
13/04/2020;England;E09000022;Lambeth;964
13/04/2020;England;E10000017;Lancashire;1783
13/04/2020;England;E08000035;Leeds;734
13/04/2020;England;E06000016;Leicester;419
13/04/2020;England;E10000018;Leicestershire;571
13/04/2020;England;E09000023;Lewisham;737
13/04/2020;England;E10000019;Lincolnshire;523
13/04/2020;England;E08000012;Liverpool;1005
13/04/2020;England;E06000032;Luton;433
13/04/2020;England;E08000003;Manchester;801
13/04/2020;England;E06000035;Medway;425
13/04/2020;England;E09000024;Merton;536
13/04/2020;England;E06000002;Middlesbrough;320
13/04/2020;England;E06000042;Milton Keynes;332
13/04/2020;England;E08000021;Newcastle upon Tyne;628
13/04/2020;England;E09000025;Newham;804
13/04/2020;England;E10000020;Norfolk;788
13/04/2020;England;E06000012;North East Lincolnshire;84
13/04/2020;England;E06000013;North Lincolnshire;135
13/04/2020;England;E06000024;North Somerset;130
13/04/2020;England;E08000022;North Tyneside;338
13/04/2020;England;E10000023;North Yorkshire;534
13/04/2020;England;E10000021;Northamptonshire;778
13/04/2020;England;E06000057;Northumberland;488
13/04/2020;England;E06000018;Nottingham;330
13/04/2020;England;E10000024;Nottinghamshire;742
13/04/2020;England;E08000004;Oldham;506
13/04/2020;England;E10000025;Oxfordshire;1030
13/04/2020;England;E06000031;Peterborough;120
13/04/2020;England;E06000026;Plymouth;162
13/04/2020;England;E06000044;Portsmouth;194
13/04/2020;England;E06000038;Reading;258
13/04/2020;England;E09000026;Redbridge;553
13/04/2020;England;E06000003;Redcar and Cleveland;196
13/04/2020;England;E09000027;Richmond upon Thames;297
13/04/2020;England;E08000005;Rochdale;369
13/04/2020;England;E08000018;Rotherham;421
13/04/2020;England;E06000017;Rutland;12
13/04/2020;England;E08000006;Salford;474
13/04/2020;England;E08000028;Sandwell;629
13/04/2020;England;E08000014;Sefton;557
13/04/2020;England;E08000019;Sheffield;1462
13/04/2020;England;E06000051;Shropshire;277
13/04/2020;England;E06000039;Slough;265
13/04/2020;England;E08000029;Solihull;377
13/04/2020;England;E10000027;Somerset;247
13/04/2020;England;E06000025;South Gloucestershire;224
13/04/2020;England;E08000023;South Tyneside;255
13/04/2020;England;E06000045;Southampton;285
13/04/2020;England;E06000033;Southend-on-Sea;237
13/04/2020;England;E09000028;Southwark;1006
13/04/2020;England;E08000013;St. Helens;405
13/04/2020;England;E10000028;Staffordshire;1029
13/04/2020;England;E08000007;Stockport;551
13/04/2020;England;E06000004;Stockton-on-Tees;229
13/04/2020;England;E06000021;Stoke-on-Trent;226
13/04/2020;England;E10000029;Suffolk;547
13/04/2020;England;E08000024;Sunderland;741
13/04/2020;England;E10000030;Surrey;1765
13/04/2020;England;E09000029;Sutton;511
13/04/2020;England;E06000030;Swindon;211
13/04/2020;England;E08000008;Tameside;325
13/04/2020;England;E06000020;Telford and Wrekin;139
13/04/2020;England;E06000034;Thurrock;212
13/04/2020;England;E06000027;Torbay;104
13/04/2020;England;E09000030;Tower Hamlets;517
13/04/2020;England;E08000009;Trafford;413
13/04/2020;England;E08000036;Wakefield;348
13/04/2020;England;E08000030;Walsall;608
13/04/2020;England;E09000031;Waltham Forest;577
13/04/2020;England;E09000032;Wandsworth;778
13/04/2020;England;E06000007;Warrington;375
13/04/2020;England;E10000031;Warwickshire;744
13/04/2020;England;E06000037;West Berkshire;186
13/04/2020;England;E10000032;West Sussex;720
13/04/2020;England;E09000033;Westminster;517
13/04/2020;England;E08000010;Wigan;448
13/04/2020;England;E06000054;Wiltshire;278
13/04/2020;England;E06000040;Windsor and Maidenhead;163
13/04/2020;England;E08000015;Wirral;647
13/04/2020;England;E06000041;Wokingham;211
13/04/2020;England;E08000031;Wolverhampton;496
13/04/2020;England;E10000034;Worcestershire;737
13/04/2020;England;E06000014;York;146
13/04/2020;Scotland;S08000015;Ayrshire and Arran;390
13/04/2020;Scotland;S08000016;Borders;204
13/04/2020;Scotland;S08000017;Dumfries and Galloway;192
13/04/2020;Scotland;S08000029;Fife;383
13/04/2020;Scotland;S08000019;Forth Valley;352
13/04/2020;Scotland;S08000020;Grampian;313
13/04/2020;Scotland;S08000031;Greater Glasgow and Clyde;1486
13/04/2020;Scotland;S08000022;Highland;163
13/04/2020;Scotland;S08000032;Lanarkshire;784
13/04/2020;Scotland;S08000024;Lothian;932
13/04/2020;Scotland;S08000025;Orkney;5
13/04/2020;Scotland;S08000026;Shetland;45
13/04/2020;Scotland;S08000030;Tayside;812
13/04/2020;Scotland;S08000028;Western Isles;6
13/04/2020;Wales;W11000028;Aneurin Bevan;1608
13/04/2020;Wales;W11000023;Betsi Cadwaladr;610
13/04/2020;Wales;W11000029;Cardiff and Vale;1534
13/04/2020;Wales;W11000030;Cwm Taf;1046
13/04/2020;Wales;W11000025;Hywel Dda;470
13/04/2020;Wales;;Outside Wales;55
13/04/2020;Wales;W11000024;Powys;107
13/04/2020;Wales;W11000031;Swansea Bay;945
13/04/2020;Wales;;Unknown;55
14/04/2020;England;E09000002;Barking and Dagenham;368
14/04/2020;England;E09000003;Barnet;1030
14/04/2020;England;E08000016;Barnsley;440
14/04/2020;England;E06000022;Bath and North East Somerset;151
14/04/2020;England;E06000055;Bedford;289
14/04/2020;England;E09000004;Bexley;473
14/04/2020;England;E08000025;Birmingham;2073
14/04/2020;England;E06000008;Blackburn with Darwen;206
14/04/2020;England;E06000009;Blackpool;198
14/04/2020;England;E08000001;Bolton;510
14/04/2020;England;E06000058;Bournemouth, Christchurch and Poole;287
14/04/2020;England;E06000036;Bracknell Forest;153
14/04/2020;England;E08000032;Bradford;481
14/04/2020;England;E09000005;Brent;1125
14/04/2020;England;E06000043;Brighton and Hove;266
14/04/2020;England;E06000023;Bristol, City of;397
14/04/2020;England;E09000006;Bromley;838
14/04/2020;England;E10000002;Buckinghamshire;567
14/04/2020;England;E08000002;Bury;362
14/04/2020;England;E08000033;Calderdale;167
14/04/2020;England;E10000003;Cambridgeshire;485
14/04/2020;England;E09000007;Camden;471
14/04/2020;England;E06000056;Central Bedfordshire;345
14/04/2020;England;E06000049;Cheshire East;516
14/04/2020;England;E06000050;Cheshire West and Chester;500
14/04/2020;England;E06000052;Cornwall and Isles of Scilly;350
14/04/2020;England;E06000047;County Durham;813
14/04/2020;England;E08000026;Coventry;469
14/04/2020;England;E09000008;Croydon;1107
14/04/2020;England;E10000006;Cumbria;1394
14/04/2020;England;E06000005;Darlington;161
14/04/2020;England;E06000015;Derby;384
14/04/2020;England;E10000007;Derbyshire;840
14/04/2020;England;E10000008;Devon;467
14/04/2020;England;E08000017;Doncaster;260
14/04/2020;England;E06000059;Dorset;221
14/04/2020;England;E08000027;Dudley;498
14/04/2020;England;E09000009;Ealing;850
14/04/2020;England;E06000011;East Riding of Yorkshire;288
14/04/2020;England;E10000011;East Sussex;386
14/04/2020;England;E09000010;Enfield;644
14/04/2020;England;E10000012;Essex;1778
14/04/2020;England;E08000037;Gateshead;518
14/04/2020;England;E10000013;Gloucestershire;799
14/04/2020;England;E09000011;Greenwich;533
14/04/2020;England;E09000012;Hackney;531
14/04/2020;England;E06000006;Halton;233
14/04/2020;England;E09000013;Hammersmith and Fulham;417
